avgKills,avgDeaths,avgAssists,avgChampLevel,avgChampExperience,avgDoubleKills,avgTripleKills,avgQuadraKills,avgPentaKills,avgConsumablesPurchased,avgDamageDealtToBuildings,avgDamageDealtToObjectives,avgDamageSelfMitigated,avgDetectorWardsPlaced,avgTimePlayed,avgGoldEarned,avgGoldSpent,avgInhibitorKills,avgItemsPurchased,avgLargestKillingSpree,avgKillingSprees,avgLongestTimeSpentLiving,avgMagicDamageDealt,avgMagicDamageDealtToChampions,avgMagicDamageTaken,avgPhysicalDamageDealt,avgPhysicalDamageDealtToChampions,avgPhysicalDamageTaken,avgTotalDamageDealt,avgTotalDamageDealtToChampions,avgTotalDamageShieldedOnTeammates,avgTotalDamageTaken,avgTrueDamageDealt,avgTrueDamageDealtToChampions,avgTrueDamageTaken,avgTotalHeal,avgTotalHealsOnTeammates,avgTotalMinionsKilled,avgTotalTimeCCDealt,avgTotalTimeSpentDead,avgTurretKills,avgTurretsLost,avgNeutralMinionsKilled,avgObjectivesStolen,avgObjectivesStolenAssists,avgVisionScore,avgVisionWardsBoughtInGame,avgWardsKilled,avgWardsPlaced,avgAbilityUses,avgAcesBefore15Minutes,avgAlliedJungleMonsterKills,avgBaronTakedowns,avgBlastConeOppositeOpponentCount,avgBountyGold,avgBuffsStolen,avgDamagePerMinute,avgDeathsByEnemyChamps,avgDragonTakedowns,avgEffectiveHealAndShielding,avgEnemyChampionImmobilizations,avgEnemyJungleMonsterKills,avgEpicMonsterSteals,avgGoldPerMinute,avgJungleCsBefore10Minutes,avgKda,avgKillParticipation,avgKillsNearEnemyTurret,avgKillsUnderOwnTurret,avgKillsWithHelpFromEpicMonster,avgMaxKillDeficit,avgMultikills,avgOutnumberedKills,avgRiftHeraldTakedowns,avgScuttleCrabKills,avgSkillshotsDodged,avgSkillshotsHit,avgSoloKills,avgTakedowns,avgTakedownsAfterGainingLevelAdvantage,avgTakedownsBeforeJungleMinionSpawn,avgTurretPlatesTaken,avgTurretTakedowns,avgTurretsTakenWithRiftHerald,avgVisionScorePerMinute,avgWardTakedownsBefore20M,avgWardsGuarded,avgSoloTurretsLategame,avgDodgeSkillShotsSmallWindow,avgTookLargeDamageSurvived,avgPickKillWithAlly,avgKnockEnemyIntoTeamAndKill,avgVisionScoreAdvantageLaneOpponent,avgMaxLevelLeadLaneOpponent,avgLaningPhaseGoldExpAdvantage,avgEarlyLaningPhaseGoldExpAdvantage,avgEarliestBaron,avgKillsOnLanersEarlyJungleAsJungler,avgJunglerKillsEarlyJungle,avgTakedownsFirst25Minutes,baron_first,baron_kills,champion_first,champion_kills,dragon_first,dragon_kills,inhibitor_first,inhibitor_kills,riftHerald_first,riftHerald_kills,tower_first,tower_kills,gameDuration,win
2.6,5.4,3.8,13.0,10943.6,0.0,0.0,0.0,0.0,5.2,1273.0,5151.6,9810.8,2.6,1739.0,9092.4,8785.0,0.0,22.8,1.2,0.6,603.4,24722.8,3061.6,7576.8,71466.4,6395.8,9877.0,108135.2,10219.4,303.8,18249.8,11945.0,761.4,795.2,5057.6,1333.6,116.4,121.8,139.4,0.6,9.0,28.6,0.0,0.0,28.0,3.0,3.2,12.8,181.0,0.0,24.5,0.0,0.0,120.0,0.0,3729.7978,5.2,0.6,1637.5115,15.4,0.08,0.0,313.622,11.2,1.3519,0.237,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.2,30.6,22.8,0.6,6.4,0.0,0.0,0.2,1.0,0.0,0.983,1.6,0.2,1.0,33.0,0.0,4.8,1.2,,,,,,0.2,0.0,6.4,False,0,False,13,False,0,False,0,False,0,False,3,1739,False
5.6,5.8,6.0,13.8,11716.6,1.0,0.2,0.0,0.0,5.2,1875.8,8513.6,18056.4,2.4,1680.0,10165.2,9676.6,0.0,21.4,3.6,1.0,776.4,19592.8,3628.8,5145.0,76937.4,12205.8,16382.8,103063.6,16407.0,62.8,22023.8,6532.6,571.4,495.4,3893.8,59.8,112.4,153.4,168.8,0.6,9.0,29.0,0.0,0.0,30.2,2.8,4.2,14.6,230.6,0.0,17.3,0.2,0.0,165.0,1.0,3680.0262,5.8,1.0,122.7653,16.2,4.78,0.0,362.9765,9.8,2.059,0.4,1.2,0.6,0.4,0.0,1.2,1.0,0.2,0.8,25.4,21.0,1.4,11.6,0.2,0.0,0.4,0.6,0.0,1.0935,2.6,0.8,2.0,19.0,0.0,9.0,0.6,0.9437,1.4,-0.1014,-0.1287,,0.2,0.0,11.6,False,0,True,28,True,3,False,0,False,0,False,3,1680,False
3.6,8.0,4.2,13.8,11848.2,0.6,0.0,0.0,0.0,3.8,2870.8,4444.6,17528.2,1.8,1780.0,10132.0,9689.6,0.0,21.8,1.4,0.6,544.4,32093.8,5359.8,8362.8,72514.4,6907.2,13648.8,112421.2,13379.2,800.6,24102.4,7812.0,1111.2,2090.0,4082.0,176.2,125.0,207.6,207.4,0.8,10.0,17.6,0.0,0.0,27.8,2.0,3.2,11.2,285.2,0.0,12.28,0.0,0.0,295.0,0.4,3787.8567,8.0,0.2,977.0403,23.8,1.9,0.0,341.4009,7.08,1.0036,0.1902,0.6,1.0,0.2,0.0,0.6,1.0,0.0,0.2,392.2,72.0,1.2,7.8,0.0,0.0,1.2,1.0,0.0,0.9531,2.2,0.2,2.0,499.0,0.0,6.0,1.6,0.9089,1.0,-0.1899,-0.1732,,0.2,0.0,6.0,False,0,False,18,False,0,False,0,False,0,True,4,1780,False
8.8,8.0,8.6,15.6,14760.4,0.4,0.0,0.0,0.0,3.4,1427.6,8871.2,25016.6,1.2,1948.0,12829.4,12613.4,0.0,23.6,4.0,2.2,668.8,41032.8,6205.8,18105.0,79357.0,13151.8,10770.6,130432.4,20774.6,357.0,31541.2,10042.0,1416.0,2665.0,4943.0,0.0,122.0,427.4,264.0,0.8,10.0,26.4,0.0,0.0,28.6,1.6,3.2,11.4,276.0,0.0,20.32,0.0,0.0,385.0,0.0,4014.9328,8.0,1.0,357.0336,35.8,0.0,0.0,394.9276,10.8,2.4251,0.435,0.8,1.4,0.0,0.0,0.4,0.6,0.6,0.4,55.8,56.6,2.6,17.4,0.0,0.0,1.4,1.0,10.0,0.9002,1.6,0.0,2.0,64.0,0.0,13.6,3.6,,,,,,0.2,0.0,12.4,False,0,True,44,True,2,False,0,True,2,True,4,1948,False
5.4,2.6,6.2,12.8,10372.4,0.2,0.0,0.0,0.0,2.6,2083.6,13315.0,6963.6,1.4,1337.0,9121.4,7857.0,0.0,14.2,3.6,1.4,832.6,37707.6,6254.4,4283.2,47069.4,4572.6,7038.8,88944.4,11281.6,432.8,12141.4,4166.6,453.8,818.0,3413.8,18.0,91.6,117.6,65.2,1.0,0.0,29.2,0.0,0.0,18.4,1.4,1.8,8.4,155.4,0.0,15.8,0.8,0.0,0.0,0.6,3990.3888,2.6,1.2,450.8775,8.0,3.4,0.0,409.2305,11.85,6.01,0.8923,0.6,0.2,0.0,0.0,0.2,0.8,0.6,1.0,27.2,16.6,1.6,11.6,0.0,0.0,1.4,1.6,0.0,0.8532,1.6,0.2,0.0,124.0,0.0,7.4,1.2,,,,,1267.255,0.0,0.0,11.6,True,1,True,27,True,3,False,0,True,2,True,5,1337,True
2.8,6.6,3.0,11.4,8167.8,0.2,0.0,0.0,0.0,2.2,79.2,2943.0,9146.8,1.0,1292.0,7037.0,6602.0,0.0,16.4,0.8,0.6,363.6,13322.4,2547.2,2174.8,49844.4,4786.2,11836.8,66260.4,7898.4,0.0,14343.8,3092.8,563.8,331.8,2472.2,73.8,83.4,135.6,147.4,0.0,6.0,22.0,0.0,0.0,12.6,1.6,1.4,5.6,122.8,0.0,17.8,0.0,0.0,360.0,0.0,3075.3875,6.6,0.8,73.8656,13.4,0.0,0.0,326.6342,10.9,1.02,0.1758,0.2,1.0,0.2,0.0,0.2,0.6,0.0,0.2,42.8,26.2,0.8,5.8,0.0,0.0,0.2,0.0,0.0,0.6142,1.4,0.0,0.0,50.0,0.0,5.0,0.0,0.2333,0.2,-0.199,-0.1123,,0.0,0.0,5.8,False,0,False,14,True,1,False,0,False,0,False,0,1292,False
8.0,4.2,12.2,13.8,11719.8,0.4,0.2,0.2,0.0,3.0,2736.8,10298.6,16520.0,1.8,1592.0,10907.0,8993.6,0.4,18.0,3.2,2.4,475.6,37135.0,8067.2,933.8,43654.6,6810.0,15386.0,91854.0,17100.0,240.0,17701.4,11063.6,2222.0,1380.6,8662.4,189.8,92.8,191.2,108.8,1.4,3.0,22.0,0.0,0.0,23.8,2.0,3.2,9.0,216.6,0.0,11.3,0.0,0.0,150.0,0.4,3460.5298,4.2,1.8,429.8837,28.6,3.8,0.0,410.923,9.2,5.1333,0.9619,1.6,0.6,0.4,0.0,0.8,0.4,0.8,0.4,16.0,14.6,1.2,20.2,0.0,0.0,1.6,3.8,10.0,0.9101,1.8,0.2,0.0,29.0,0.0,15.6,4.8,1.1941,1.2,-0.1262,-0.0921,,0.2,0.0,15.6,False,0,True,41,True,3,True,2,True,2,True,7,1592,True
4.0,8.8,5.6,12.4,9582.8,0.2,0.0,0.0,0.0,2.6,1945.8,5578.0,9097.6,1.4,1505.0,9283.4,8886.0,0.0,18.6,1.6,0.8,281.2,27708.0,5877.6,6790.6,48643.8,6597.6,10048.0,80242.8,12912.4,0.0,17475.2,3890.6,436.6,635.4,2335.6,33.0,91.0,168.0,205.6,0.4,6.0,25.2,0.0,0.0,21.8,1.6,2.4,11.0,196.2,0.0,18.6,0.0,0.0,595.0,0.2,3198.1603,8.8,0.4,33.0,18.6,0.8,0.0,370.0127,12.4,1.1168,0.2182,0.2,1.0,0.2,0.0,0.2,0.6,0.2,0.8,17.6,18.2,0.2,9.6,0.0,0.0,1.6,0.6,5.0,0.8958,3.0,0.0,1.0,42.0,0.0,9.4,2.0,0.3331,0.4,-0.0189,-0.0444,,0.0,0.0,9.6,False,0,False,20,False,0,False,0,True,1,False,2,1505,False
8.2,9.8,14.4,14.2,12660.0,1.8,0.4,0.0,0.0,3.4,2301.8,9140.8,18404.8,2.6,1799.0,12331.6,11661.6,0.0,21.2,3.2,2.4,450.6,28686.6,8047.0,7493.0,66745.8,12746.8,16716.8,106040.2,23623.8,399.8,26426.2,10606.6,2829.2,2215.4,5428.0,290.8,95.4,106.6,255.2,1.0,9.0,23.6,0.0,0.0,22.6,2.6,2.6,11.6,170.2,0.0,17.12,0.0,0.0,455.0,0.0,3535.3883,9.8,0.4,690.9963,24.2,0.8,0.0,411.1542,10.68,2.5318,0.4612,0.8,1.6,0.2,0.0,2.2,2.4,0.4,0.6,156.0,63.0,1.4,22.6,0.0,2.4,2.2,2.4,15.0,0.7758,1.6,0.8,3.0,153.0,0.0,19.8,1.8,,,,,,0.0,0.0,16.8,False,0,False,41,False,1,False,0,True,2,True,5,1799,False
9.2,9.6,14.0,17.4,18908.0,0.8,0.2,0.0,0.0,4.4,3373.4,15929.4,31688.0,2.6,2125.0,15820.4,13960.0,0.2,25.0,3.2,1.6,535.4,41395.2,12144.2,12825.0,118058.6,16667.4,16775.0,166658.6,30832.6,0.0,30650.4,7204.0,2020.6,1049.4,4393.6,156.0,150.2,368.8,309.4,1.4,8.0,28.6,0.0,0.0,27.2,3.0,3.2,13.8,258.6,0.0,17.48,1.4,0.0,595.0,0.2,4704.43,9.6,1.0,156.1073,50.8,1.6,0.0,446.5965,7.2,2.9561,0.4833,1.0,0.8,0.2,13.0,1.0,1.4,0.6,0.6,166.4,46.0,1.2,23.2,0.0,0.0,1.0,3.4,0.0,0.7765,1.6,0.2,5.0,161.0,0.2,15.6,5.4,0.8209,2.0,-0.1449,-0.1788,1467.5587,0.2,0.0,12.0,True,2,False,46,False,1,False,1,True,1,False,7,2125,True
4.2,5.0,5.6,12.0,9403.6,0.0,0.0,0.0,0.0,4.0,850.4,4926.8,11365.2,2.2,1431.0,7926.6,7240.0,0.0,18.2,2.0,1.4,584.2,25176.6,4222.0,3778.8,44999.2,7112.8,10614.4,75717.4,11934.6,193.8,16075.6,5540.8,599.4,1681.4,3935.2,808.4,85.2,329.0,108.2,0.2,5.0,22.4,0.0,0.0,26.4,2.4,3.8,12.0,124.0,0.0,18.2,0.0,0.0,150.0,0.0,3173.5984,5.0,0.8,1002.4212,11.6,0.0,0.0,332.253,11.0,2.0848,0.392,1.0,0.4,0.2,0.0,0.0,0.8,0.4,0.4,70.4,23.6,0.8,9.8,0.0,1.0,0.8,0.2,0.0,1.1186,2.8,0.4,2.0,70.0,0.0,8.6,0.0,0.534,0.4,-0.019,-0.0584,,0.2,0.0,9.8,False,0,True,21,False,0,False,0,True,1,True,1,1431,False
4.6,1.8,5.8,10.2,7307.8,0.2,0.0,0.0,0.0,4.6,1415.2,6557.0,5635.8,1.6,998.0,7236.2,6365.0,0.0,15.4,3.4,1.2,245.4,12274.4,2370.8,1323.4,34731.8,3913.4,6646.2,55553.8,6780.8,0.0,8018.0,8546.8,496.0,47.8,1881.0,57.2,74.4,151.6,31.8,0.4,0.0,20.2,0.0,0.0,14.4,2.0,1.2,5.4,130.0,0.0,12.3,0.0,0.0,0.0,0.4,3336.6382,1.8,0.2,57.3,7.2,2.1,0.0,434.6319,10.4,7.7,1.1556,2.0,0.8,0.0,0.0,0.2,0.6,1.0,0.6,16.4,20.6,0.6,10.4,0.0,0.0,3.2,0.8,0.0,0.8909,1.2,0.0,0.0,4.0,0.0,5.8,1.4,1.5556,1.0,-0.0261,-0.0479,,0.4,0.0,10.4,False,0,True,23,True,1,False,0,True,2,True,2,998,True
7.4,3.4,10.8,14.6,13039.8,1.0,0.2,0.0,0.0,3.8,3840.0,10659.0,16863.4,1.2,1596.0,11086.0,9260.0,0.2,19.8,3.8,2.0,865.0,50075.2,8677.8,10877.2,54694.6,6367.4,9831.4,109214.8,15783.6,1517.6,22303.0,4443.8,737.4,1593.2,14580.8,862.8,115.0,221.2,107.4,1.6,1.0,28.4,0.0,0.0,26.4,1.8,2.6,8.8,254.4,0.0,15.0,0.0,0.0,0.0,0.4,4104.3023,3.4,1.2,2380.6319,34.8,6.38,0.0,416.6333,8.48,6.8467,1.0706,2.2,0.6,0.0,3.0,1.2,1.6,0.2,0.8,21.8,32.0,0.8,18.2,0.2,0.0,1.4,4.4,5.0,1.0131,0.8,0.0,1.0,23.0,0.0,15.4,3.8,,,,,,0.0,0.0,15.4,False,0,False,37,False,2,True,1,True,1,True,8,1596,True
8.6,5.8,7.6,17.6,20461.2,0.4,0.0,0.0,0.0,3.2,4636.2,18593.4,28125.2,1.0,2350.0,16962.8,15280.0,0.4,25.4,4.2,2.4,811.0,66571.8,7826.0,10861.8,134027.6,15402.8,20742.8,220333.4,27517.2,0.0,33039.0,19733.0,4287.6,1433.8,10768.8,0.0,181.2,329.2,159.2,1.8,3.0,64.2,0.0,0.0,38.2,1.6,6.0,13.4,179.0,0.0,32.14,0.6,0.0,165.0,1.6,5623.9653,5.8,0.6,0.0,15.2,16.22,0.0,432.9788,10.0,3.3349,0.5586,2.2,0.0,0.0,2.0,0.4,1.0,0.4,1.6,19.0,25.4,3.2,16.2,0.4,0.0,1.2,2.4,0.0,0.9808,1.8,0.8,3.0,33.0,0.0,10.4,2.8,0.3967,0.8,0.0,0.0,2214.35,0.0,0.0,8.4,False,1,True,43,True,3,True,2,True,1,True,11,2350,True
5.6,3.6,8.0,14.0,12003.8,0.4,0.2,0.0,0.0,5.6,3646.6,14848.8,8336.4,3.2,1528.0,10668.6,9830.0,0.2,20.4,2.0,1.0,630.0,32459.4,5324.4,5068.0,70975.4,6266.6,7151.4,109064.4,12206.8,0.0,12988.6,5629.0,615.2,768.4,2577.4,114.0,103.6,167.4,111.2,1.4,3.0,39.0,0.0,0.0,22.8,3.6,2.6,11.6,159.2,0.0,20.4,0.6,0.0,100.0,0.6,4282.1843,3.6,0.4,114.0,17.4,6.3,0.0,418.8937,10.2,4.0633,0.7556,1.2,0.6,0.0,0.0,0.6,0.6,0.6,1.2,25.4,21.2,1.0,13.6,0.2,0.0,3.4,2.8,5.0,0.9163,2.2,0.0,3.0,42.0,0.0,10.6,2.4,0.5692,0.6,0.0,-0.0417,1495.0719,0.0,0.0,13.2,True,1,True,29,False,1,True,1,True,2,True,7,1528,True
6.0,4.0,9.8,13.4,11543.6,1.2,0.4,0.0,0.0,3.4,3942.6,12777.0,10275.2,1.6,1456.0,10011.6,8872.0,0.2,19.8,3.8,1.0,625.4,26163.2,3229.0,4001.8,58914.4,9116.2,8185.6,94692.6,13366.8,803.4,13129.8,9614.4,1021.0,941.8,2470.4,539.6,101.4,95.4,82.8,1.6,0.0,25.2,0.0,0.0,16.6,1.8,1.8,7.6,183.6,0.0,14.3,0.8,0.0,120.0,0.0,3901.3895,3.6,0.6,1343.1643,8.4,2.5,0.0,412.5087,12.0,4.3333,0.79,1.8,0.8,0.0,4.0,1.6,0.8,0.2,0.6,110.2,52.8,1.6,15.8,0.0,0.0,0.4,4.4,5.0,0.6999,1.2,0.8,1.0,230.0,0.0,11.8,2.0,1.2401,2.0,-0.0462,-0.0312,1266.8713,0.2,0.0,15.8,True,1,False,30,True,1,True,1,False,1,True,8,1456,True
4.4,7.4,6.8,14.0,12309.0,0.2,0.0,0.0,0.0,4.4,1527.4,10036.6,16669.4,2.2,1888.0,10895.2,10666.0,0.0,23.6,1.8,1.2,534.0,53999.6,7499.4,6751.4,57192.0,5708.4,13630.4,122546.4,14931.6,181.0,20978.6,11354.0,1723.2,595.6,3185.8,75.0,128.6,248.2,229.4,0.8,8.0,36.2,0.0,0.0,32.0,2.2,4.6,12.8,196.4,0.0,24.88,0.6,0.0,315.0,0.0,3892.8563,7.4,1.0,256.0724,38.2,0.3,0.0,346.1132,12.0,1.5758,0.3027,1.8,0.4,1.0,0.0,0.2,0.8,0.6,1.2,146.4,31.2,0.4,11.2,0.2,0.0,0.8,1.0,5.0,1.0352,2.2,0.0,2.0,145.0,0.0,9.4,3.2,1.1349,1.2,-0.049,-0.1081,,0.0,0.0,10.0,False,0,False,22,True,2,False,0,False,1,False,4,1888,False
6.0,7.0,10.0,14.4,12977.2,0.6,0.2,0.0,0.0,4.2,1898.0,7789.8,19596.6,1.6,1751.0,11254.6,9776.0,0.0,24.2,3.0,1.6,522.2,24719.0,4293.8,4780.8,86008.6,11203.2,15121.0,121102.0,16865.6,828.2,21815.8,10373.6,1367.4,1912.8,3020.0,120.6,130.0,203.8,183.0,0.6,10.0,24.0,0.0,0.0,22.6,1.8,4.0,12.2,203.8,0.0,15.4,0.0,0.0,350.0,0.2,4148.5367,7.0,0.6,948.836,19.0,1.6,0.0,385.5637,10.4,2.3752,0.4571,1.2,0.0,0.6,0.0,0.8,1.4,0.2,0.6,40.8,35.8,0.4,16.0,0.0,2.0,1.0,0.8,0.0,0.7812,2.4,0.4,2.0,33.0,0.0,14.6,0.8,0.6004,1.0,-0.1323,-0.0727,,0.2,0.0,11.4,False,0,True,30,True,1,False,0,True,1,False,3,1751,False
8.4,4.6,11.2,14.8,14083.8,0.6,0.0,0.0,0.0,2.6,5556.8,16381.0,13424.0,1.4,1660.0,12769.8,11511.6,0.8,22.2,3.6,1.8,552.0,39971.6,7690.0,6333.8,79252.6,7557.0,11944.6,127290.8,16571.8,0.0,18850.8,8065.8,1324.4,571.2,4602.2,0.0,108.2,255.4,119.4,2.2,2.0,39.6,0.0,0.0,26.8,1.4,2.0,10.8,237.6,0.0,20.7,0.8,0.0,60.0,0.4,4599.1405,4.6,1.4,0.0,24.0,7.5,0.0,461.3974,10.4,5.4457,0.8909,1.2,0.2,0.0,2.0,0.6,0.8,0.8,1.2,18.4,25.0,0.6,19.6,0.4,0.0,1.6,3.0,0.0,0.9943,1.2,0.2,5.0,14.0,0.0,14.6,4.2,0.9606,0.8,0.0,-0.0081,1438.5202,0.2,0.0,17.0,True,1,False,42,True,3,True,4,False,1,False,11,1660,True
7.0,12.0,9.8,15.6,14670.6,0.4,0.0,0.0,0.0,4.4,2575.6,8849.4,28433.8,2.8,2031.0,12801.2,12212.0,0.0,25.2,1.8,1.8,474.8,40403.6,8831.4,11881.6,74109.6,13055.6,18229.8,133391.6,22962.6,177.8,33045.4,18877.4,1074.6,2933.2,4461.2,239.4,121.4,283.2,366.6,0.8,8.0,27.4,0.0,0.0,32.4,2.8,3.2,15.2,266.2,0.0,21.56,0.0,0.0,710.0,0.2,3939.7717,12.0,0.4,417.4789,28.8,1.2,0.0,378.1032,8.8,1.5611,0.28,0.8,0.4,1.2,0.0,0.4,0.6,0.6,0.8,14.0,13.6,1.6,16.8,0.0,0.0,1.0,1.2,5.0,0.9741,1.2,0.2,1.0,298.0,0.0,13.0,2.4,,,,,,0.0,0.0,10.8,False,0,True,35,False,0,False,0,False,1,False,4,2031,False
8.4,5.0,11.8,17.6,20768.0,1.0,0.2,0.2,0.0,5.2,4243.2,18626.4,21774.8,2.6,2352.0,15795.6,14030.0,0.4,26.2,3.8,1.4,843.6,84033.8,15595.2,7181.4,114020.6,13360.0,15771.2,218874.6,33574.0,1344.4,23374.4,20819.4,4617.8,421.2,3071.2,313.2,182.4,247.8,183.6,1.4,9.0,44.6,0.0,0.0,48.2,2.4,7.2,15.8,313.0,0.0,28.0,1.0,0.0,270.0,0.4,5582.8117,5.0,2.8,1657.8941,26.6,4.44,0.0,402.9066,11.2,11.1444,0.808,0.8,0.4,0.0,3.0,1.4,2.2,0.0,0.8,25.2,14.8,1.8,20.2,0.2,0.0,0.8,2.8,0.0,1.2396,9.4,0.2,1.0,35.0,0.0,14.2,1.2,1.2063,2.0,-0.1063,-0.0874,2154.0108,0.2,0.0,11.2,False,1,False,42,True,5,False,2,False,0,False,7,2352,True
7.6,8.4,9.6,15.8,15407.6,0.8,0.0,0.0,0.0,4.8,4164.0,12044.6,23880.4,2.6,1855.0,13395.0,11868.6,0.4,23.0,2.4,2.0,392.6,36699.6,11025.2,7438.8,88857.2,10253.0,15988.6,131774.2,21871.0,0.0,25709.0,6216.6,591.6,2281.0,5432.8,44.4,124.8,262.8,263.2,2.2,3.0,28.6,0.0,0.0,31.4,3.0,2.4,12.6,263.8,0.0,13.5,0.6,0.2,520.0,0.2,4261.1233,8.4,0.4,44.417,24.8,3.4,0.0,433.1637,11.2,2.1188,0.4095,1.0,1.0,0.0,11.0,0.8,1.6,0.2,1.6,36.8,12.4,1.8,17.2,0.0,0.0,0.6,3.0,5.0,1.0249,1.0,0.2,2.0,49.0,0.0,11.8,2.4,1.3606,1.8,-0.1686,-0.1101,1442.5005,0.6,0.0,13.2,True,1,False,38,False,1,True,2,True,1,False,11,1855,True
3.8,5.4,6.4,13.8,11860.8,0.6,0.0,0.0,0.0,3.4,1519.8,9290.2,15512.8,1.4,1696.0,9967.6,9420.0,0.0,19.8,2.0,1.0,695.2,27456.0,5065.4,11721.4,80641.8,8931.2,9651.2,117167.8,15136.6,228.2,22047.2,9069.8,1139.4,673.6,7773.6,1969.2,118.8,227.4,174.0,0.8,7.0,39.0,0.0,0.0,26.2,1.6,3.6,11.6,195.2,0.0,29.1,0.0,0.0,225.0,0.0,4144.0375,5.4,0.6,2197.6103,30.6,0.0,0.0,352.5507,14.4,2.1895,0.3778,0.8,0.0,0.0,0.0,0.6,1.0,0.4,0.8,18.8,24.6,0.8,10.2,0.0,0.0,2.0,0.8,5.0,0.9557,3.0,0.2,2.0,31.0,0.0,0.0,2.0,0.8199,1.2,-0.0534,-0.0592,,0.2,0.0,7.8,False,0,True,19,False,1,False,0,True,2,False,4,1696,False
5.6,3.0,8.2,13.4,11626.8,1.0,0.0,0.0,0.0,6.0,3311.4,14351.8,13675.8,3.8,1466.0,10307.8,8833.0,0.4,21.6,2.4,1.2,690.6,21888.8,3884.2,4996.4,64809.8,6270.4,9572.6,99943.0,11741.0,109.4,15167.8,13243.4,1585.8,597.6,2937.6,0.0,115.0,252.8,75.6,1.8,1.0,33.0,0.2,0.0,26.4,4.4,3.6,13.0,204.6,0.0,18.7,0.8,0.0,0.0,0.4,4089.5833,3.0,1.2,109.5835,27.2,4.1,0.2,421.7996,12.6,4.8833,0.92,3.0,0.2,0.0,0.0,1.0,1.0,0.4,1.0,31.6,15.0,0.8,13.8,0.0,0.0,1.6,3.6,15.0,1.096,2.8,0.4,0.0,20.0,0.0,0.0,3.2,1.0703,2.0,-0.0253,-0.0357,1347.8216,0.0,0.0,13.8,True,1,True,28,True,3,True,2,True,2,True,9,1466,True
8.6,5.6,14.4,16.8,16675.6,1.0,0.2,0.0,0.0,5.0,5532.8,17330.8,17307.2,3.4,1949.0,14102.6,13010.0,0.4,25.8,3.0,2.2,809.6,17942.0,6398.8,8601.0,122610.0,13119.4,15149.0,150326.0,22475.4,0.0,26626.4,9772.6,2956.0,2876.0,8863.2,2209.8,126.8,228.2,186.4,2.0,2.0,47.6,0.0,0.0,37.0,3.8,4.2,13.0,273.6,0.0,27.4,0.8,0.0,90.0,0.8,4625.9506,5.6,2.6,2209.9295,9.2,6.4,0.0,433.9913,12.0,5.0133,0.8214,2.2,0.4,0.2,2.0,1.2,1.2,0.0,1.6,37.8,37.0,1.4,23.0,0.0,0.0,1.8,5.4,0.0,1.1526,2.0,0.0,3.0,60.0,0.0,0.0,0.0,1.2849,1.4,-0.0231,-0.0082,1258.6181,0.2,0.0,12.0,True,1,False,43,True,5,True,2,False,0,False,10,1949,True
6.6,4.2,12.0,14.0,12370.4,0.6,0.0,0.0,0.0,5.8,4234.8,11398.8,14597.2,3.0,1777.0,12022.6,10417.0,0.2,20.6,3.4,1.4,550.0,45621.6,8647.8,7989.0,80447.4,9508.4,10468.0,132230.4,20014.8,2440.6,18819.2,6160.4,1857.6,361.2,7871.0,4245.6,108.8,172.4,115.2,1.6,4.0,31.4,0.0,0.0,29.0,3.2,5.0,11.8,259.2,0.0,19.0,1.0,0.0,180.0,0.2,4464.1544,4.2,2.4,6686.5447,6.2,4.6,0.0,405.8995,12.0,8.2078,0.8857,1.6,0.2,0.4,2.0,0.6,1.4,0.0,0.8,40.2,23.0,1.0,18.6,0.0,0.0,3.0,3.6,0.0,0.9902,2.6,0.4,2.0,42.0,0.0,0.0,1.2,1.173,1.8,-0.0603,-0.0126,1314.0774,0.2,0.0,11.0,True,1,True,33,True,3,True,1,False,0,False,8,1777,True
3.0,6.6,4.0,14.2,12480.4,0.0,0.0,0.0,0.0,2.8,1187.4,8385.8,12783.0,1.6,1881.0,10250.6,9667.0,0.0,20.0,1.4,0.4,745.4,27308.6,5610.0,6983.4,82300.0,5515.2,13664.2,118436.8,12198.0,0.0,21724.6,8827.2,1072.0,1075.4,4288.0,47.2,125.6,129.6,188.6,0.4,10.0,31.6,0.0,0.0,31.8,1.8,3.6,13.8,193.0,0.0,21.68,0.0,0.0,255.0,0.0,3776.4456,6.6,1.0,47.2214,8.6,0.0,0.0,326.8685,12.0,1.2108,0.2121,0.6,0.6,0.4,0.0,0.0,0.0,0.6,0.8,37.8,27.2,0.4,7.0,0.0,0.0,1.8,0.4,5.0,1.0327,1.8,0.8,3.0,31.0,0.0,0.0,1.2,,,,,,0.0,0.0,6.4,False,0,False,15,True,3,False,0,True,2,False,2,1881,False
